NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CAHOY_ASTROGLIAL	CAHOY_ASTROGLIAL		92	0.32205877	0.8284647	0.913	1.0	1.0	6641	tags=32%, list=35%, signal=48%	
HP_BARREL_SHAPED_CHEST	HP_BARREL_SHAPED_CHEST		20	0.35571697	0.82844496	0.7739657	1.0	1.0	8547	tags=55%, list=45%, signal=100%	
GOMF_POTASSIUM_CHANNEL_ACTIVITY	GOMF_POTASSIUM_CHANNEL_ACTIVITY		119	0.31639418	0.8284172	0.953	1.0	1.0	8739	tags=50%, list=46%, signal=93%	
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH		63	0.3263297	0.82833713	0.87	1.0	1.0	6984	tags=33%, list=37%, signal=53%	
CDP_02	CDP_02		110	0.3172066	0.8283046	0.941	1.0	1.0	8618	tags=46%, list=46%, signal=85%	
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	GOBP_ACTIVATION_OF_GTPASE_ACTIVITY		105	0.31897444	0.8281967	0.934	1.0	1.0	8297	tags=44%, list=44%, signal=78%	
GOBP_ACTIN_CYTOSKELETON_REORGANIZATION	GOBP_ACTIN_CYTOSKELETON_REORGANIZATION		103	0.31839287	0.8281714	0.937	1.0	1.0	7218	tags=36%, list=38%, signal=58%	
SRF_Q6	SRF_Q6		240	0.30988055	0.82816184	0.981	1.0	1.0	9085	tags=43%, list=48%, signal=82%	
GOCC_MHC_PROTEIN_COMPLEX	GOCC_MHC_PROTEIN_COMPLEX		23	0.3521223	0.8281605	0.7903711	1.0	1.0	8228	tags=48%, list=44%, signal=85%	
HP_POSTERIOR_EMBRYOTOXON	HP_POSTERIOR_EMBRYOTOXON		44	0.33590132	0.8281582	0.86	1.0	1.0	9269	tags=57%, list=49%, signal=111%	
ZHONG_PFC_C5_BCL11B_CALB2_POS_INP	ZHONG_PFC_C5_BCL11B_CALB2_POS_INP		22	0.35416037	0.82815737	0.7849246	1.0	1.0	4598	tags=23%, list=24%, signal=30%	
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN	GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN		193	0.31209335	0.82815003	0.979	1.0	1.0	7269	tags=34%, list=39%, signal=55%	
MODULE_426	MODULE_426		87	0.32172522	0.8280438	0.925	1.0	1.0	9197	tags=53%, list=49%, signal=103%	
MIR6748_5P	MIR6748_5P		67	0.32617244	0.82802206	0.882	1.0	1.0	9212	tags=49%, list=49%, signal=96%	
GOBP_REGULATION_OF_PINOCYTOSIS	GOBP_REGULATION_OF_PINOCYTOSIS		12	0.37658212	0.8279743	0.7479424	1.0	1.0	9335	tags=58%, list=49%, signal=115%	
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN		190	0.31133908	0.8278906	0.979	1.0	1.0	7869	tags=37%, list=42%, signal=63%	
GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP	GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP		193	0.31129816	0.827874	0.97	1.0	1.0	7757	tags=37%, list=41%, signal=62%	
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2		14	0.37534457	0.82786167	0.7621951	1.0	1.0	7177	tags=43%, list=38%, signal=69%	
GOBP_MESENCHYME_MORPHOGENESIS	GOBP_MESENCHYME_MORPHOGENESIS		49	0.33136111	0.82782924	0.847	1.0	1.0	7580	tags=45%, list=40%, signal=75%	
FXR_Q3	FXR_Q3		109	0.31788242	0.8277705	0.932	1.0	1.0	9833	tags=53%, list=52%, signal=110%	
CAIRO_LIVER_DEVELOPMENT_UP	CAIRO_LIVER_DEVELOPMENT_UP		163	0.31201756	0.8277465	0.962	1.0	1.0	8516	tags=45%, list=45%, signal=82%	
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP	GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP		127	0.3155531	0.8277453	0.942	1.0	1.0	9683	tags=51%, list=51%, signal=104%	
GOBP_NEUTROPHIL_HOMEOSTASIS	GOBP_NEUTROPHIL_HOMEOSTASIS		14	0.3764215	0.8277278	0.7412731	1.0	1.0	9166	tags=64%, list=49%, signal=125%	
GOMF_NAD_BINDING	GOMF_NAD_BINDING		53	0.3312417	0.82771933	0.866	1.0	1.0	4500	tags=23%, list=24%, signal=30%	
GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP		197	0.31081465	0.82767516	0.973	1.0	1.0	8893	tags=46%, list=47%, signal=86%	
RNTCANNRNNYNATTW_UNKNOWN	RNTCANNRNNYNATTW_UNKNOWN		63	0.324898	0.8276613	0.881	1.0	1.0	8658	tags=51%, list=46%, signal=94%	
LIANG_SILENCED_BY_METHYLATION_2	LIANG_SILENCED_BY_METHYLATION_2		54	0.32805562	0.82765526	0.875	1.0	1.0	10204	tags=56%, list=54%, signal=121%	
GOCC_EXOCYTIC_VESICLE	GOCC_EXOCYTIC_VESICLE		208	0.31091368	0.8276235	0.978	1.0	1.0	8252	tags=42%, list=44%, signal=74%	
PEREZ_TP63_TARGETS	PEREZ_TP63_TARGETS		333	0.3057431	0.82761765	0.992	1.0	1.0	7776	tags=39%, list=41%, signal=65%	
GOMF_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY	GOMF_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY		17	0.36565125	0.8276159	0.7583417	1.0	1.0	9343	tags=59%, list=50%, signal=116%	
GOMF_3_5_CYCLIC_GMP_PHOSPHODIESTERASE_ACTIVITY	GOMF_3_5_CYCLIC_GMP_PHOSPHODIESTERASE_ACTIVITY		14	0.3719604	0.8275569	0.7464358	1.0	1.0	5976	tags=43%, list=32%, signal=63%	
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN	GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN		190	0.31090024	0.82755584	0.962	1.0	1.0	9201	tags=47%, list=49%, signal=92%	
REACTOME_DSCAM_INTERACTIONS	REACTOME_DSCAM_INTERACTIONS		11	0.3877728	0.8275526	0.7450777	1.0	1.0	2788	tags=18%, list=15%, signal=21%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN		166	0.31312564	0.8275432	0.97	1.0	1.0	9785	tags=53%, list=52%, signal=109%	
GOBP_NEURONAL_ACTION_POTENTIAL	GOBP_NEURONAL_ACTION_POTENTIAL		33	0.3411506	0.8275178	0.838	1.0	1.0	8739	tags=52%, list=46%, signal=96%	
NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON	NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON		53	0.33513522	0.8274941	0.887	1.0	1.0	8662	tags=47%, list=46%, signal=87%	
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE		46	0.3325333	0.82747453	0.851	1.0	1.0	6611	tags=35%, list=35%, signal=53%	
GOMF_ALPHA_ACTININ_BINDING	GOMF_ALPHA_ACTININ_BINDING		27	0.34795728	0.82746327	0.7967968	1.0	1.0	7167	tags=37%, list=38%, signal=60%	
WENG_POR_TARGETS_LIVER_DN	WENG_POR_TARGETS_LIVER_DN		20	0.3527156	0.82745564	0.78815264	1.0	1.0	6749	tags=40%, list=36%, signal=62%	
POU6F1_01	POU6F1_01		227	0.30992445	0.82744825	0.978	1.0	1.0	6433	tags=33%, list=34%, signal=49%	
MEL18_DN.V1_DN	MEL18_DN.V1_DN		144	0.31493688	0.8273705	0.96	1.0	1.0	8321	tags=40%, list=44%, signal=71%	
GOCC_SARCOLEMMA	GOCC_SARCOLEMMA		133	0.31665468	0.8273535	0.949	1.0	1.0	7038	tags=34%, list=37%, signal=54%	
GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_DN	GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_DN		169	0.31151783	0.8273431	0.96	1.0	1.0	9871	tags=53%, list=52%, signal=109%	
GOBP_NERVE_DEVELOPMENT	GOBP_NERVE_DEVELOPMENT		69	0.32393074	0.82729626	0.898	1.0	1.0	8994	tags=46%, list=48%, signal=88%	
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP		195	0.31078506	0.82729286	0.968	1.0	1.0	5386	tags=26%, list=29%, signal=36%	
MIR376A_2_5P	MIR376A_2_5P		65	0.3245108	0.8272538	0.901	1.0	1.0	9265	tags=48%, list=49%, signal=93%	
MIR4509	MIR4509		67	0.32690978	0.827237	0.897	1.0	1.0	9595	tags=49%, list=51%, signal=100%	
SCHERER_PBMC_YF_VAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP	SCHERER_PBMC_YF_VAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP		55	0.328997	0.8271481	0.873	1.0	1.0	2331	tags=11%, list=12%, signal=12%	
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_THIGH	HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_THIGH		15	0.3678261	0.82711595	0.7631579	1.0	1.0	10489	tags=80%, list=56%, signal=180%	
GOBP_PEPTIDYL_TYROSINE_MODIFICATION	GOBP_PEPTIDYL_TYROSINE_MODIFICATION		361	0.3049659	0.826813	0.997	1.0	1.0	9584	tags=48%, list=51%, signal=96%	
PEREZ_TP53_AND_TP63_TARGETS	PEREZ_TP53_AND_TP63_TARGETS		195	0.3101762	0.82678956	0.964	1.0	1.0	7749	tags=39%, list=41%, signal=65%	
GOMF_HEPARIN_BINDING	GOMF_HEPARIN_BINDING		158	0.31465492	0.826705	0.952	1.0	1.0	8233	tags=44%, list=44%, signal=77%	
GOBP_EOSINOPHIL_CHEMOTAXIS	GOBP_EOSINOPHIL_CHEMOTAXIS		18	0.36033255	0.82657707	0.79187816	1.0	1.0	3882	tags=28%, list=21%, signal=35%	
HP_SKIN_EROSION	HP_SKIN_EROSION		17	0.36681083	0.8265377	0.79432625	1.0	1.0	8585	tags=53%, list=45%, signal=97%	
MORF_IL9	MORF_IL9		90	0.32181078	0.82647276	0.907	1.0	1.0	8199	tags=42%, list=43%, signal=74%	
HP_RHINITIS	HP_RHINITIS		71	0.3234232	0.8264042	0.895	1.0	1.0	10261	tags=61%, list=54%, signal=132%	
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP	HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP		69	0.32597142	0.8263729	0.891	1.0	1.0	7664	tags=42%, list=41%, signal=71%	
GOCC_DENSE_CORE_GRANULE	GOCC_DENSE_CORE_GRANULE		28	0.34302384	0.82636654	0.817	1.0	1.0	6724	tags=36%, list=36%, signal=55%	
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS		93	0.32077706	0.82634526	0.931	1.0	1.0	9146	tags=48%, list=48%, signal=93%	
MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY	MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY		10	0.38609242	0.82629526	0.7392219	1.0	1.0	8735	tags=60%, list=46%, signal=112%	
HP_ABNORMAL_CIRCULATING_SULFUR_AMINO_ACID_CONCENTRATION	HP_ABNORMAL_CIRCULATING_SULFUR_AMINO_ACID_CONCENTRATION		16	0.36599138	0.82627183	0.7675127	1.0	1.0	7860	tags=50%, list=42%, signal=86%	
DESCARTES_FETAL_HEART_MEGAKARYOCYTES	DESCARTES_FETAL_HEART_MEGAKARYOCYTES		89	0.32254997	0.82618785	0.909	1.0	1.0	9596	tags=51%, list=51%, signal=102%	
GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE	GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE		66	0.32548395	0.8260923	0.902	1.0	1.0	6437	tags=36%, list=34%, signal=55%	
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY		186	0.31073415	0.82608724	0.975	1.0	1.0	6704	tags=33%, list=36%, signal=50%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT		115	0.31563905	0.82606137	0.94	1.0	1.0	8005	tags=43%, list=42%, signal=74%	
HP_LIMITATION_OF_KNEE_MOBILITY	HP_LIMITATION_OF_KNEE_MOBILITY		23	0.35342437	0.8259267	0.7863591	1.0	1.0	5782	tags=30%, list=31%, signal=44%	
GSE3982_MAC_VS_TH1_UP	GSE3982_MAC_VS_TH1_UP		192	0.3111656	0.82586205	0.968	1.0	1.0	9051	tags=49%, list=48%, signal=94%	
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	MCBRYAN_PUBERTAL_BREAST_4_5WK_UP		258	0.3082892	0.8258494	0.983	1.0	1.0	8467	tags=44%, list=45%, signal=78%	
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY		93	0.31881467	0.825849	0.922	1.0	1.0	8254	tags=47%, list=44%, signal=84%	
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN	GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN		193	0.31023997	0.8258261	0.975	1.0	1.0	6616	tags=34%, list=35%, signal=52%	
MODULE_108	MODULE_108		56	0.3296103	0.8257883	0.885	1.0	1.0	7854	tags=43%, list=42%, signal=73%	
DER_IFN_GAMMA_RESPONSE_DN	DER_IFN_GAMMA_RESPONSE_DN		11	0.3864637	0.82573533	0.7538941	1.0	1.0	87	tags=9%, list=0%, signal=9%	
HU_FETAL_RETINA_RPE	HU_FETAL_RETINA_RPE		265	0.3082707	0.8257134	0.992	1.0	1.0	8601	tags=44%, list=46%, signal=80%	
HP_BRUSHFIELD_SPOTS	HP_BRUSHFIELD_SPOTS		14	0.36941558	0.82568437	0.7677485	1.0	1.0	9269	tags=57%, list=49%, signal=112%	
VALK_AML_CLUSTER_4	VALK_AML_CLUSTER_4		27	0.35229272	0.82567436	0.80961925	1.0	1.0	1580	tags=11%, list=8%, signal=12%	
BUSSLINGER_DUODENAL_MX_CELLS	BUSSLINGER_DUODENAL_MX_CELLS		12	0.37633774	0.8256666	0.7523316	1.0	1.0	3957	tags=25%, list=21%, signal=32%	
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION		45	0.33301485	0.8256652	0.859	1.0	1.0	8515	tags=49%, list=45%, signal=89%	
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE		52	0.33142146	0.8256638	0.862	1.0	1.0	8182	tags=48%, list=43%, signal=85%	
HP_SPASTIC_DYSARTHRIA	HP_SPASTIC_DYSARTHRIA		23	0.35320562	0.8256562	0.7967968	1.0	1.0	10137	tags=65%, list=54%, signal=141%	
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN	GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN		147	0.31427592	0.8256057	0.955	1.0	1.0	10667	tags=61%, list=57%, signal=138%	
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		18	0.35781866	0.8255079	0.75504035	1.0	1.0	965	tags=11%, list=5%, signal=12%	
GSE22033_WT_VS_PPARG_KO_MEF_UP	GSE22033_WT_VS_PPARG_KO_MEF_UP		186	0.31121898	0.82542944	0.977	1.0	1.0	5661	tags=26%, list=30%, signal=37%	
MIR6742_5P	MIR6742_5P		44	0.3351818	0.82540315	0.855	1.0	1.0	10295	tags=61%, list=55%, signal=135%	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION		33	0.34013203	0.825374	0.834	1.0	1.0	8984	tags=52%, list=48%, signal=98%	
HP_SYMPHALANGISM_AFFECTING_THE_PHALANGES_OF_THE_HAND	HP_SYMPHALANGISM_AFFECTING_THE_PHALANGES_OF_THE_HAND		16	0.36247596	0.8253145	0.77087575	1.0	1.0	5420	tags=31%, list=29%, signal=44%	
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN		399	0.30346486	0.8252698	0.995	1.0	1.0	9373	tags=49%, list=50%, signal=95%	
HP_INTESTINAL_HYPOPLASIA	HP_INTESTINAL_HYPOPLASIA		17	0.3636547	0.8251858	0.779798	1.0	1.0	6781	tags=41%, list=36%, signal=64%	
GOBP_PHENOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GOBP_PHENOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS		11	0.38497904	0.82517946	0.75672877	1.0	1.0	10437	tags=73%, list=55%, signal=163%	
HP_ACCESSORY_ORAL_FRENULUM	HP_ACCESSORY_ORAL_FRENULUM		14	0.37289205	0.82517254	0.76703966	1.0	1.0	9985	tags=71%, list=53%, signal=152%	
HP_HYPOREFLEXIA_OF_LOWER_LIMBS	HP_HYPOREFLEXIA_OF_LOWER_LIMBS		27	0.34737295	0.82516897	0.78335005	1.0	1.0	5450	tags=33%, list=29%, signal=47%	
HP_ABNORMAL_MUSCLE_FIBER_PROTEIN_EXPRESSION	HP_ABNORMAL_MUSCLE_FIBER_PROTEIN_EXPRESSION		24	0.34806576	0.8251388	0.78857714	1.0	1.0	7400	tags=42%, list=39%, signal=68%	
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN		264	0.30675313	0.82510614	0.983	1.0	1.0	7325	tags=36%, list=39%, signal=57%	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS		40	0.33606467	0.82506585	0.847	1.0	1.0	9482	tags=55%, list=50%, signal=110%	
GOCC_CELL_BODY_MEMBRANE	GOCC_CELL_BODY_MEMBRANE		31	0.3407349	0.8250408	0.832	1.0	1.0	10664	tags=68%, list=57%, signal=156%	
GNF2_RAB7L1	GNF2_RAB7L1		32	0.3405647	0.8249029	0.82	1.0	1.0	4132	tags=25%, list=22%, signal=32%	
GOBP_ESTROGEN_BIOSYNTHETIC_PROCESS	GOBP_ESTROGEN_BIOSYNTHETIC_PROCESS		13	0.38039666	0.8248982	0.7577002	1.0	1.0	269	tags=8%, list=1%, signal=8%	
HP_PLEURAL_EFFUSION	HP_PLEURAL_EFFUSION		56	0.3280806	0.8248353	0.87	1.0	1.0	7878	tags=43%, list=42%, signal=73%	
TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL	TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL		137	0.31260577	0.8248213	0.947	1.0	1.0	4645	tags=23%, list=25%, signal=30%	
SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP	SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP		55	0.328997	0.82476604	0.892	1.0	1.0	2331	tags=11%, list=12%, signal=12%	
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS		14	0.3744504	0.82476455	0.7720365	1.0	1.0	9189	tags=64%, list=49%, signal=125%	
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE		47	0.32961497	0.8246513	0.859	1.0	1.0	6358	tags=34%, list=34%, signal=51%	
GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV	GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV		11	0.3936352	0.82462275	0.753878	1.0	1.0	4367	tags=27%, list=23%, signal=35%	
GOBP_LIPID_EXPORT_FROM_CELL	GOBP_LIPID_EXPORT_FROM_CELL		81	0.3213162	0.8246199	0.905	1.0	1.0	10314	tags=58%, list=55%, signal=127%	
MIR4502	MIR4502		77	0.32332444	0.8245834	0.908	1.0	1.0	5144	tags=22%, list=27%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		17	0.36057076	0.8245386	0.76209676	1.0	1.0	6627	tags=41%, list=35%, signal=63%	
VDR_Q6	VDR_Q6		262	0.3065812	0.8245361	0.987	1.0	1.0	9051	tags=48%, list=48%, signal=90%	
GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP	GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP		116	0.31579813	0.8245333	0.938	1.0	1.0	9288	tags=49%, list=49%, signal=96%	
GAO_LARGE_INTESTINE_24W_C8_GOBLET_CELL	GAO_LARGE_INTESTINE_24W_C8_GOBLET_CELL		40	0.33706224	0.82437974	0.848	1.0	1.0	10697	tags=60%, list=57%, signal=138%	
HP_AGENESIS_OF_PERMANENT_TEETH	HP_AGENESIS_OF_PERMANENT_TEETH		17	0.3620824	0.8243548	0.7686869	1.0	1.0	8930	tags=65%, list=47%, signal=123%	
HP_SHAWL_SCROTUM	HP_SHAWL_SCROTUM		18	0.36103377	0.82433563	0.7769929	1.0	1.0	9099	tags=56%, list=48%, signal=107%	
GOMF_GROWTH_FACTOR_RECEPTOR_BINDING	GOMF_GROWTH_FACTOR_RECEPTOR_BINDING		141	0.31385228	0.82433283	0.964	1.0	1.0	4263	tags=21%, list=23%, signal=27%	
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION		300	0.3066826	0.8243161	0.991	1.0	1.0	8502	tags=42%, list=45%, signal=75%	
CHR12Q12	CHR12Q12		25	0.34404424	0.8243102	0.7927928	1.0	1.0	5397	tags=32%, list=29%, signal=45%	
REACTOME_INTRA_GOLGI_TRAFFIC	REACTOME_INTRA_GOLGI_TRAFFIC		44	0.33471656	0.8243079	0.853	1.0	1.0	9752	tags=57%, list=52%, signal=117%	
TSAI_RESPONSE_TO_RADIATION_THERAPY	TSAI_RESPONSE_TO_RADIATION_THERAPY		30	0.3434034	0.8243019	0.81	1.0	1.0	9212	tags=57%, list=49%, signal=111%	
SU_PLACENTA	SU_PLACENTA		29	0.34267536	0.8242551	0.811	1.0	1.0	7857	tags=34%, list=42%, signal=59%	
REACTOME_SIGNALING_BY_NOTCH2	REACTOME_SIGNALING_BY_NOTCH2		33	0.341148	0.8241507	0.825	1.0	1.0	8930	tags=45%, list=47%, signal=86%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP		427	0.3040379	0.8241019	0.999	1.0	1.0	5775	tags=27%, list=31%, signal=38%	
GOBP_CYTIDINE_TO_URIDINE_EDITING	GOBP_CYTIDINE_TO_URIDINE_EDITING		12	0.37841743	0.8240753	0.7566735	1.0	1.0	8532	tags=58%, list=45%, signal=106%	
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS		206	0.3107424	0.82401615	0.98	1.0	1.0	7436	tags=36%, list=39%, signal=59%	
MORF_THPO	MORF_THPO		121	0.31664738	0.8239797	0.941	1.0	1.0	6541	tags=31%, list=35%, signal=47%	
GOBP_OXYGEN_TRANSPORT	GOBP_OXYGEN_TRANSPORT		13	0.37027216	0.8239542	0.7662875	1.0	1.0	10675	tags=85%, list=57%, signal=195%	
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP	GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP		188	0.30975527	0.82384765	0.975	1.0	1.0	7999	tags=41%, list=42%, signal=71%	
MIR4664_5P	MIR4664_5P		77	0.32325336	0.82384396	0.904	1.0	1.0	9951	tags=61%, list=53%, signal=129%	
LIU_TOPBP1_TARGETS	LIU_TOPBP1_TARGETS		13	0.3726907	0.823835	0.7523124	1.0	1.0	7326	tags=38%, list=39%, signal=63%	
HP_CHOLELITHIASIS	HP_CHOLELITHIASIS		65	0.32660377	0.8237552	0.894	1.0	1.0	8865	tags=48%, list=47%, signal=90%	
GOCC_TERTIARY_GRANULE	GOCC_TERTIARY_GRANULE		161	0.31347835	0.823735	0.968	1.0	1.0	8357	tags=40%, list=44%, signal=72%	
KEGG_LYSOSOME	KEGG_LYSOSOME		121	0.3155073	0.8236255	0.955	1.0	1.0	10356	tags=55%, list=55%, signal=122%	
GOMF_NARROW_PORE_CHANNEL_ACTIVITY	GOMF_NARROW_PORE_CHANNEL_ACTIVITY		19	0.35298508	0.8235778	0.7842742	1.0	1.0	4695	tags=32%, list=25%, signal=42%	
GOBP_CALCIUM_ION_EXPORT	GOBP_CALCIUM_ION_EXPORT		10	0.39358333	0.8235755	0.76244813	1.0	1.0	9645	tags=70%, list=51%, signal=143%	
GRADE_COLON_VS_RECTAL_CANCER_DN	GRADE_COLON_VS_RECTAL_CANCER_DN		50	0.32791385	0.8234881	0.864	1.0	1.0	6621	tags=30%, list=35%, signal=46%	
GOMF_SYNTAXIN_BINDING	GOMF_SYNTAXIN_BINDING		76	0.32570368	0.8234606	0.92	1.0	1.0	9812	tags=55%, list=52%, signal=115%	
GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP	GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP		190	0.30903265	0.8234342	0.969	1.0	1.0	7801	tags=40%, list=41%, signal=68%	
WANG_MLL_TARGETS	WANG_MLL_TARGETS		286	0.3057264	0.8234125	0.991	1.0	1.0	8658	tags=44%, list=46%, signal=81%	
CHR6P22	CHR6P22		105	0.31539217	0.82340974	0.93	1.0	1.0	3576	tags=20%, list=19%, signal=25%	
REACTOME_EPHRIN_SIGNALING	REACTOME_EPHRIN_SIGNALING		19	0.35918373	0.82338405	0.777666	1.0	1.0	7089	tags=42%, list=38%, signal=67%	
HP_ELEVATED_DIASTOLIC_BLOOD_PRESSURE	HP_ELEVATED_DIASTOLIC_BLOOD_PRESSURE		12	0.37890562	0.8232974	0.7415036	1.0	1.0	2324	tags=17%, list=12%, signal=19%	
