tss_id	gene_name	gene_count	chr	peak_start	peak_end	peak_score	strand	tss_start	tss_end	median_cpm	cpm_rank	cpm_max	canonical_rank
hg_76266.1	SYNE1	1	6	152637231	152637246	1562	-	152637239	152637240	0.427956903438508	2	1.40674065515555	13
hg_76234.1	SYNE1	1	6	152381171	152381394	96109	-	152381282	152381283	0.38644599430343	3	1.40674065515555	1
hg_76200.1	SYNE1	1	6	152168291	152168317	665	-	152168296	152168297	0	4	1.40674065515555	21
hg_76201.1	SYNE1	1	6	152168330	152168335	91	-	152168332	152168333	0	5	1.40674065515555	41
hg_76202.1	SYNE1	1	6	152168349	152168362	200	-	152168354	152168355	0	6	1.40674065515555	36
hg_76203.1	SYNE1	1	6	152185366	152185397	3939	-	152185374	152185375	0	7	1.40674065515555	5
hg_76204.1	SYNE1	1	6	152185402	152185416	1576	-	152185410	152185411	0	8	1.40674065515555	12
hg_76205.1	SYNE1	1	6	152185469	152185483	1149	-	152185477	152185478	0	9	1.40674065515555	16
hg_76208.1	SYNE1	1	6	152268110	152268121	141	-	152268117	152268118	0	10	1.40674065515555	39
hg_76209.1	SYNE1	1	6	152268135	152268151	471	-	152268143	152268144	0	11	1.40674065515555	28
hg_76210.1	SYNE1	1	6	152268156	152268168	218	-	152268159	152268160	0	12	1.40674065515555	34
hg_76211.1	SYNE1	1	6	152268180	152268185	62	-	152268182	152268183	0	13	1.40674065515555	45
hg_76212.1	SYNE1	1	6	152268210	152268218	85	-	152268215	152268216	0	14	1.40674065515555	42
hg_76213.1	SYNE1	1	6	152268231	152268253	519	-	152268246	152268247	0	15	1.40674065515555	25
hg_76214.1	SYNE1	1	6	152268261	152268266	72	-	152268263	152268264	0	16	1.40674065515555	43
hg_76215.1	SYNE1	1	6	152268317	152268327	191	-	152268321	152268322	0	17	1.40674065515555	37
hg_76216.1	SYNE1	1	6	152268331	152268352	451	-	152268339	152268340	0	18	1.40674065515555	29
hg_76222.1	SYNE1	1	6	152302073	152302088	1941	-	152302076	152302077	0	19	1.40674065515555	10
hg_76224.1	SYNE1	1	6	152302201	152302208	571	-	152302204	152302205	0	20	1.40674065515555	23
hg_76225.1	SYNE1	1	6	152302299	152302314	826	-	152302308	152302309	0	21	1.40674065515555	19
hg_76226.1	SYNE1	1	6	152302370	152302381	436	-	152302375	152302376	0	22	1.40674065515555	30
hg_76228.1	SYNE1	1	6	152318372	152318384	405	-	152318378	152318379	0	23	1.40674065515555	31
hg_76229.1	SYNE1	1	6	152318386	152318397	209	-	152318389	152318390	0	24	1.40674065515555	35
hg_76230.1	SYNE1	1	6	152318406	152318442	1155	-	152318436	152318437	0	25	1.40674065515555	15
hg_76231.1	SYNE1	1	6	152318444	152318451	105	-	152318447	152318448	0	26	1.40674065515555	40
hg_76233.1	SYNE1	1	6	152381094	152381101	292	-	152381097	152381098	0	27	1.40674065515555	32
hg_76240.1	SYNE1	1	6	152471637	152471652	245	-	152471643	152471644	0	28	1.40674065515555	33
hg_76241.1	SYNE1	1	6	152471660	152471681	705	-	152471673	152471674	0	29	1.40674065515555	20
hg_76242.1	SYNE1	1	6	152471749	152471778	512	-	152471759	152471760	0	30	1.40674065515555	26
hg_76243.1	SYNE1	1	6	152471822	152471825	70	-	152471823	152471824	0	31	1.40674065515555	44
hg_76244.1	SYNE1	1	6	152471990	152472005	511	-	152471995	152471996	0	32	1.40674065515555	27
hg_76245.1	SYNE1	1	6	152472369	152472396	1081	-	152472387	152472388	0	33	1.40674065515555	17
hg_76246.1	SYNE1	1	6	152472543	152472553	171	-	152472547	152472548	0	34	1.40674065515555	38
hg_76247.1	SYNE1	1	6	152472556	152472583	3034	-	152472572	152472573	0	35	1.40674065515555	7
hg_76248.1	SYNE1	1	6	152472593	152472631	1810	-	152472616	152472617	0	36	1.40674065515555	11
hg_76258.1	SYNE1	1	6	152628040	152628046	523	-	152628042	152628043	0	37	1.40674065515555	24
hg_76260.1	SYNE1	1	6	152636356	152636379	858	-	152636370	152636371	0	38	1.40674065515555	18
hg_76261.1	SYNE1	1	6	152636774	152636791	611	-	152636779	152636780	0	39	1.40674065515555	22
hg_76262.1	SYNE1	1	6	152636809	152636850	2995	-	152636828	152636829	0	40	1.40674065515555	8
hg_76263.1	SYNE1	1	6	152636853	152636902	11993	-	152636883	152636884	0	41	1.40674065515555	3
hg_76264.1	SYNE1	1	6	152636904	152636930	3415	-	152636913	152636914	0	42	1.40674065515555	6
hg_76265.1	SYNE1	1	6	152637134	152637161	1547	-	152637142	152637143	0	43	1.40674065515555	14
hg_76267.1	SYNE1	1	6	152637351	152637384	5552	-	152637361	152637362	0	44	1.40674065515555	4
hg_76268.1	SYNE1	1	6	152637386	152637414	2459	-	152637391	152637392	0	45	1.40674065515555	9
hg_230229.1	SYNE1	1	6	152268128	152268131	56	-	152268129	152268130	0	46	1.40674065515555	46
hg_230230.1	SYNE1	1	6	152268193	152268196	39	-	152268194	152268195	0	47	1.40674065515555	47
hg_230231.1	SYNE1	1	6	152268358	152268359	21	-	152268358	152268359	0	48	1.40674065515555	48
hg_67305.1	SYNGAP1	1	6	33431204	33431236	16997	+	33431225	33431226	11.2330337643678	1	11.2330337643678	2
hg_67296.1	SYNGAP1	1	6	33420053	33420083	21773	+	33420064	33420065	4.08364170603282	2	11.2330337643678	1
hg_67298.1	SYNGAP1	1	6	33420236	33420276	8131	+	33420257	33420258	2.90685321900873	3	11.2330337643678	3
hg_67307.1	SYNGAP1	1	6	33431316	33431334	2158	+	33431321	33431322	2.5678760957488	4	11.2330337643678	7
hg_67294.1	SYNGAP1	1	6	33419851	33419893	1307	+	33419885	33419886	2.34598765216605	5	11.2330337643678	9
hg_67306.1	SYNGAP1	1	6	33431256	33431265	1686	+	33431260	33431261	1.59145251606117	6	11.2330337643678	8
hg_67302.1	SYNGAP1	1	6	33427696	33427727	2357	+	33427718	33427719	0.146510765537796	7	11.2330337643678	5
hg_67295.1	SYNGAP1	1	6	33420028	33420039	450	+	33420033	33420034	0.0732553827688982	8	11.2330337643678	10
hg_67303.1	SYNGAP1	1	6	33427890	33427962	3682	+	33427943	33427944	0	9	11.2330337643678	4
hg_67304.1	SYNGAP1	1	6	33428223	33428244	2241	+	33428233	33428234	0	10	11.2330337643678	6
hg_49432.1	SYNPO2	1	4	118850670	118850715	4411	+	118850709	118850710	2.09376772969992	1	2.09376772969992	7
hg_49434.1	SYNPO2	1	4	118888829	118888869	40423	+	118888853	118888854	0.933235578576085	2	2.09376772969992	3
hg_49436.1	SYNPO2	1	4	118888920	118888978	7822	+	118888929	118888930	0.372627273662066	3	2.09376772969992	6
hg_49435.1	SYNPO2	1	4	118888879	118888890	1250	+	118888884	118888885	0	4	2.09376772969992	10
hg_49437.1	SYNPO2	1	4	118888979	118889006	2539	+	118888995	118888996	0	5	2.09376772969992	8
hg_49438.1	SYNPO2	1	4	118889087	118889108	595	+	118889089	118889090	0	6	2.09376772969992	13
hg_49444.1	SYNPO2	1	4	119026694	119026712	692	+	119026700	119026701	0	7	2.09376772969992	12
hg_49445.1	SYNPO2	1	4	119026745	119026762	1025	+	119026751	119026752	0	8	2.09376772969992	11
hg_49446.1	SYNPO2	1	4	119026798	119026813	317	+	119026805	119026806	0	9	2.09376772969992	16
hg_49447.1	SYNPO2	1	4	119027111	119027125	41631	+	119027118	119027119	0	10	2.09376772969992	2
hg_49448.1	SYNPO2	1	4	119027148	119027153	2107	+	119027150	119027151	0	11	2.09376772969992	9
hg_49449.1	SYNPO2	1	4	119027249	119027263	24521	+	119027256	119027257	0	12	2.09376772969992	4
hg_49450.1	SYNPO2	1	4	119027335	119027381	49344	+	119027358	119027359	0	13	2.09376772969992	1
hg_49451.1	SYNPO2	1	4	119027397	119027413	17701	+	119027404	119027405	0	14	2.09376772969992	5
hg_49466.1	SYNPO2	1	4	119031497	119031514	494	+	119031502	119031503	0	15	2.09376772969992	15
hg_49467.1	SYNPO2	1	4	119031775	119031799	514	+	119031793	119031794	0	16	2.09376772969992	14
hg_229296.1	SYNPO2	1	4	119026190	119026197	243	+	119026193	119026194	0	17	2.09376772969992	17
hg_70474.1	TAB2	1	6	149317525	149317573	31663	+	149317556	149317557	4.10298496815011	1	4.10298496815011	2
hg_70475.1	TAB2	1	6	149317640	149317727	58774	+	149317711	149317712	2.35460286121273	2	4.10298496815011	1
hg_70476.1	TAB2	1	6	149317740	149317785	17876	+	149317775	149317776	0.764516843098821	3	4.10298496815011	3
hg_70477.1	TAB2	1	6	149317856	149317906	10735	+	149317886	149317887	0.339383079890979	4	4.10298496815011	4
hg_70473.1	TAB2	1	6	149317513	149317524	1841	+	149317518	149317519	0.329560356982055	5	4.10298496815011	7
hg_70464.1	TAB2	1	6	149217903	149217914	564	+	149217908	149217909	0	6	4.10298496815011	11
hg_70465.1	TAB2	1	6	149217917	149217940	7982	+	149217925	149217926	0	7	4.10298496815011	5
hg_70466.1	TAB2	1	6	149217970	149217977	292	+	149217973	149217974	0	8	4.10298496815011	14
hg_70467.1	TAB2	1	6	149218453	149218465	651	+	149218458	149218459	0	9	4.10298496815011	10
hg_70468.1	TAB2	1	6	149218501	149218508	118	+	149218504	149218505	0	10	4.10298496815011	15
hg_70469.1	TAB2	1	6	149218615	149218625	499	+	149218620	149218621	0	11	4.10298496815011	12
hg_70470.1	TAB2	1	6	149218631	149218647	2605	+	149218640	149218641	0	12	4.10298496815011	6
hg_70478.1	TAB2	1	6	149318676	149318694	960	+	149318686	149318687	0	13	4.10298496815011	9
hg_70479.1	TAB2	1	6	149318704	149318733	1176	+	149318715	149318716	0	14	4.10298496815011	8
hg_70480.1	TAB2	1	6	149318996	149319010	339	+	149319004	149319005	0	15	4.10298496815011	13
hg_40986.1	TADA3	1	3	9792691	9792771	173669	-	9792727	9792728	19.7284300576837	1	19.7284300576837	2
hg_40983.1	TADA3	1	3	9792404	9792492	205447	-	9792472	9792473	11.8472718281019	2	19.7284300576837	1
hg_40987.1	TADA3	1	3	9792779	9792791	4127	-	9792783	9792784	0.169555899188845	3	19.7284300576837	3
hg_40984.1	TADA3	1	3	9792557	9792568	658	-	9792563	9792564	0	4	19.7284300576837	5
hg_40985.1	TADA3	1	3	9792645	9792656	2378	-	9792650	9792651	0	5	19.7284300576837	4
hg_114748.1	TAF6L	1	11	62771378	62771413	14989	+	62771395	62771396	2.58047378028948	1	2.58047378028948	2
hg_114749.1	TAF6L	1	11	62771415	62771459	17998	+	62771435	62771436	1.19924301113696	2	2.58047378028948	1
hg_47315.1	TBC1D1	1	4	37977270	37977308	44831	+	37977292	37977293	16.2379593978649	1	16.2379593978649	3
hg_47316.1	TBC1D1	1	4	37977317	37977342	20586	+	37977335	37977336	7.35307389905642	2	16.2379593978649	4
hg_47317.1	TBC1D1	1	4	37977353	37977429	57528	+	37977411	37977412	6.7071327460529	3	16.2379593978649	1
hg_47312.1	TBC1D1	1	4	37891061	37891136	53448	+	37891086	37891087	5.86766668624255	4	16.2379593978649	2
hg_47310.1	TBC1D1	1	4	37890829	37890841	1710	+	37890835	37890836	0.274712306726288	5	16.2379593978649	6
hg_47308.1	TBC1D1	1	4	37890616	37890623	992	+	37890618	37890619	0	6	16.2379593978649	8
hg_47309.1	TBC1D1	1	4	37890658	37890699	339	+	37890696	37890697	0	7	16.2379593978649	9
hg_47311.1	TBC1D1	1	4	37890885	37890901	1526	+	37890891	37890892	0	8	16.2379593978649	7
hg_47318.1	TBC1D1	1	4	37977435	37977444	2440	+	37977439	37977440	0	9	16.2379593978649	5
hg_193621.1	TBC1D10A	1	22	30326923	30326948	40305	-	30326937	30326938	1.62693515688312	1	1.62693515688312	2
hg_193620.1	TBC1D10A	1	22	30326877	30326922	47911	-	30326900	30326901	0.842016060444394	2	1.62693515688312	1
hg_193619.1	TBC1D10A	1	22	30318844	30318857	301	-	30318845	30318846	0	3	1.62693515688312	3
hg_195872.1	TBCAP1	1	X	33041317	33041347	14884	+	33041322	33041323	18.2759184352193	1	18.2759184352193	2
hg_195873.1	TBCAP1	1	X	33041350	33041382	17222	+	33041364	33041365	9.57842932589103	2	18.2759184352193	1
hg_231783.1	TBCAP1	1	X	33041274	33041296	5812	+	33041290	33041291	3.93621484391187	3	18.2759184352193	3
hg_225823.1	TC2N	1	14	91836555	91836631	8499	-	91836599	91836600	5.0101767637146	1	5.0101767637146	3
hg_144533.1	TC2N	1	14	91836409	91836438	8648	-	91836416	91836417	0.193222997151715	2	5.0101767637146	2
hg_144531.1	TC2N	1	14	91836205	91836220	348	-	91836211	91836212	0	3	5.0101767637146	8
hg_144532.1	TC2N	1	14	91836381	91836403	3531	-	91836392	91836393	0	4	5.0101767637146	6
hg_144534.1	TC2N	1	14	91836441	91836461	5342	-	91836453	91836454	0	5	5.0101767637146	5
hg_144535.1	TC2N	1	14	91836481	91836493	1593	-	91836487	91836488	0	6	5.0101767637146	7
hg_144540.1	TC2N	1	14	91867507	91867518	6131	-	91867512	91867513	0	7	5.0101767637146	4
hg_144541.1	TC2N	1	14	91867529	91867542	37898	-	91867535	91867536	0	8	5.0101767637146	1
hg_93089.1	TCEA1	1	8	54022418	54022440	76063	-	54022426	54022427	42.1672630149139	1	42.1672630149139	2
hg_93088.1	TCEA1	1	8	54022357	54022378	65099	-	54022370	54022371	24.038480918499	2	42.1672630149139	3
hg_93086.1	TCEA1	1	8	54022263	54022315	196331	-	54022286	54022287	20.5560055419245	3	42.1672630149139	1
hg_93090.1	TCEA1	1	8	54022441	54022454	36808	-	54022447	54022448	13.6975564457241	4	42.1672630149139	4
hg_93087.1	TCEA1	1	8	54022329	54022341	14184	-	54022336	54022337	2.68885418153271	5	42.1672630149139	5
hg_93085.1	TCEA1	1	8	54021937	54021991	6160	-	54021956	54021957	0.373562715737322	6	42.1672630149139	6
hg_93622.1	TCEB1	1	8	73972108	73972155	132827	-	73972139	73972140	31.9190277110132	1	31.9190277110132	2
hg_93623.1	TCEB1	1	8	73972164	73972201	196415	-	73972185	73972186	28.5651337896682	2	31.9190277110132	1
hg_93628.1	TCEB1	1	8	73972276	73972311	46572	-	73972285	73972286	10.8958380878287	3	31.9190277110132	3
hg_93625.1	TCEB1	1	8	73972224	73972234	8943	-	73972228	73972229	3.04214940275374	4	31.9190277110132	6
hg_93627.1	TCEB1	1	8	73972261	73972274	22212	-	73972266	73972267	2.8308082052651	5	31.9190277110132	4
hg_93624.1	TCEB1	1	8	73972205	73972216	10643	-	73972210	73972211	1.92843320122062	6	31.9190277110132	5
hg_93626.1	TCEB1	1	8	73972248	73972259	7479	-	73972253	73972254	1.24856136735776	7	31.9190277110132	7
hg_146834.1	TCF12	1	15	57219411	57219453	87380	+	57219429	57219430	11.3147077423353	1	11.3147077423353	2
hg_146806.1	TCF12	1	15	56918620	56918732	134575	+	56918674	56918675	8.92542972324129	2	11.3147077423353	1
hg_146807.1	TCF12	1	15	56918763	56918814	29771	+	56918779	56918780	3.3201379121917	3	11.3147077423353	3
hg_146833.1	TCF12	1	15	57219391	57219410	7885	+	57219396	57219397	1.99928085347327	4	11.3147077423353	4
hg_146804.1	TCF12	1	15	56918561	56918577	5698	+	56918571	56918572	0.930082650058666	5	11.3147077423353	7
hg_146805.1	TCF12	1	15	56918597	56918611	5339	+	56918605	56918606	0.773038229182118	6	11.3147077423353	8
hg_146812.1	TCF12	1	15	56919462	56919489	7250	+	56919472	56919473	0.772867466409349	7	11.3147077423353	6
hg_146811.1	TCF12	1	15	56919436	56919459	7621	+	56919444	56919445	0.607262702758584	8	11.3147077423353	5
hg_226021.1	TCF12	1	15	56918524	56918531	1817	+	56918527	56918528	0.0880665896142719	9	11.3147077423353	9
hg_146808.1	TCF12	1	15	56918866	56918877	934	+	56918871	56918872	0	10	11.3147077423353	11
hg_146809.1	TCF12	1	15	56919077	56919092	630	+	56919086	56919087	0	11	11.3147077423353	13
hg_146810.1	TCF12	1	15	56919120	56919157	1751	+	56919136	56919137	0	12	11.3147077423353	10
hg_146816.1	TCF12	1	15	56919904	56919922	664	+	56919916	56919917	0	13	11.3147077423353	12
hg_146831.1	TCF12	1	15	57109228	57109261	382	+	57109241	57109242	0	14	11.3147077423353	14
hg_146832.1	TCF12	1	15	57214264	57214298	88	+	57214283	57214284	0	15	11.3147077423353	15
hg_146838.1	TCF12	1	15	57247997	57248002	33	+	57247999	57248000	0	16	11.3147077423353	18
hg_146839.1	TCF12	1	15	57248015	57248020	40	+	57248015	57248016	0	17	11.3147077423353	17
hg_146840.1	TCF12	1	15	57248032	57248039	48	+	57248035	57248036	0	18	11.3147077423353	16
hg_127821.1	TCP11L2	1	12	106302725	106302779	12313	+	106302766	106302767	1.02958968788161	1	1.02958968788161	2
hg_127822.1	TCP11L2	1	12	106302805	106302873	25808	+	106302813	106302814	0.731953746669475	2	1.02958968788161	1
hg_127820.1	TCP11L2	1	12	106302606	106302627	2203	+	106302620	106302621	0.0732553827688982	3	1.02958968788161	3
hg_127815.1	TCP11L2	1	12	106302103	106302126	858	+	106302108	106302109	0	4	1.02958968788161	7
hg_127816.1	TCP11L2	1	12	106302133	106302150	952	+	106302139	106302140	0	5	1.02958968788161	6
hg_127817.1	TCP11L2	1	12	106302152	106302164	318	+	106302158	106302159	0	6	1.02958968788161	10
hg_127818.1	TCP11L2	1	12	106302168	106302189	533	+	106302172	106302173	0	7	1.02958968788161	8
hg_127819.1	TCP11L2	1	12	106302203	106302214	286	+	106302208	106302209	0	8	1.02958968788161	11
hg_127823.1	TCP11L2	1	12	106302874	106302887	1923	+	106302880	106302881	0	9	1.02958968788161	4
hg_127824.1	TCP11L2	1	12	106302896	106302907	982	+	106302901	106302902	0	10	1.02958968788161	5
hg_225368.1	TCP11L2	1	12	106302647	106302658	411	+	106302652	106302653	0	11	1.02958968788161	9
hg_36627.1	TCTA	1	3	49412203	49412219	27110	+	49412212	49412213	4.95757120736896	1	4.95757120736896	2
hg_36630.1	TCTA	1	3	49412385	49412429	94555	+	49412422	49412423	1.23060723575191	2	4.95757120736896	1
hg_36629.1	TCTA	1	3	49412359	49412376	9992	+	49412368	49412369	0.421650904912098	3	4.95757120736896	3
hg_36628.1	TCTA	1	3	49412338	49412347	3703	+	49412342	49412343	0	4	4.95757120736896	4
hg_36493.1	TDGF1	1	3	46577237	46577255	1769	+	46577244	46577245	12.4659494937915	1	12.4659494937915	2
hg_36495.1	TDGF1	1	3	46577780	46577806	3137	+	46577787	46577788	9.66521491991428	2	12.4659494937915	1
hg_36492.1	TDGF1	1	3	46574527	46574542	1104	+	46574534	46574535	5.56871385053623	3	12.4659494937915	3
hg_36494.1	TDGF1	1	3	46577774	46577777	100	+	46577776	46577777	0	4	12.4659494937915	4
hg_36496.1	TDGF1	1	3	46579124	46579133	69	+	46579128	46579129	0	5	12.4659494937915	6
hg_228719.1	TDGF1	1	3	46577809	46577816	96	+	46577812	46577813	0	6	12.4659494937915	5
hg_141656.1	TECPR2	1	14	102362932	102362958	28802	+	102362940	102362941	4.51502932620471	1	4.51502932620471	2
hg_141658.1	TECPR2	1	14	102363044	102363094	30089	+	102363060	102363061	1.277582620206	2	4.51502932620471	1
hg_141657.1	TECPR2	1	14	102362965	102362995	8492	+	102362976	102362977	0.690069526923117	3	4.51502932620471	3
hg_96361.1	TEK	1	9	27109201	27109250	11721	+	27109242	27109243	4.98726674134733	1	4.98726674134733	3
hg_96360.1	TEK	1	9	27109135	27109189	5089	+	27109176	27109177	1.18247403719286	2	4.98726674134733	4
hg_96363.1	TEK	1	9	27109394	27109437	17020	+	27109415	27109416	0.178411790306341	3	4.98726674134733	1
hg_96362.1	TEK	1	9	27109267	27109278	721	+	27109272	27109273	0	4	4.98726674134733	5
hg_96364.1	TEK	1	9	27109442	27109458	12221	+	27109449	27109450	0	5	4.98726674134733	2
hg_96365.1	TEK	1	9	27109471	27109476	639	+	27109473	27109474	0	6	4.98726674134733	6
hg_96366.1	TEK	1	9	27109482	27109487	629	+	27109484	27109485	0	7	4.98726674134733	7
hg_231425.1	TEK	1	9	27109550	27109557	380	+	27109553	27109554	0	8	4.98726674134733	8
hg_60020.1	TENM2	1	5	167573954	167574014	22967	+	167573976	167573977	2.55152914443997	1	2.55152914443997	2
hg_60015.1	TENM2	1	5	167573620	167573670	5454	+	167573658	167573659	0.718543272301578	2	2.55152914443997	4
hg_60007.1	TENM2	1	5	167284811	167284818	126	+	167284814	167284815	0	3	2.55152914443997	26
hg_60014.1	TENM2	1	5	167573576	167573606	1672	+	167573581	167573582	0	4	2.55152914443997	6
hg_60016.1	TENM2	1	5	167573680	167573701	1394	+	167573695	167573696	0	5	2.55152914443997	10
hg_60017.1	TENM2	1	5	167573702	167573714	773	+	167573707	167573708	0	6	2.55152914443997	14
hg_60018.1	TENM2	1	5	167573727	167573736	311	+	167573731	167573732	0	7	2.55152914443997	21
hg_60019.1	TENM2	1	5	167573752	167573774	1528	+	167573763	167573764	0	8	2.55152914443997	7
hg_60025.1	TENM2	1	5	167754764	167754793	618	+	167754775	167754776	0	9	2.55152914443997	16
hg_60026.1	TENM2	1	5	167754844	167754888	8634	+	167754881	167754882	0	10	2.55152914443997	3
hg_60027.1	TENM2	1	5	167754894	167754904	929	+	167754899	167754900	0	11	2.55152914443997	13
hg_60028.1	TENM2	1	5	167754912	167754974	36199	+	167754928	167754929	0	12	2.55152914443997	1
hg_60029.1	TENM2	1	5	167754979	167754995	1417	+	167754992	167754993	0	13	2.55152914443997	9
hg_60030.1	TENM2	1	5	167754998	167755009	1119	+	167755003	167755004	0	14	2.55152914443997	11
hg_60031.1	TENM2	1	5	167755029	167755041	1424	+	167755034	167755035	0	15	2.55152914443997	8
hg_60032.1	TENM2	1	5	167755107	167755111	195	+	167755109	167755110	0	16	2.55152914443997	24
hg_60049.1	TENM2	1	5	167820745	167820766	1112	+	167820756	167820757	0	17	2.55152914443997	12
hg_60050.1	TENM2	1	5	167820774	167820784	371	+	167820779	167820780	0	18	2.55152914443997	19
hg_60051.1	TENM2	1	5	167820860	167820867	333	+	167820863	167820864	0	19	2.55152914443997	20
hg_60052.1	TENM2	1	5	167820976	167820984	178	+	167820979	167820980	0	20	2.55152914443997	25
hg_60057.1	TENM2	1	5	167934695	167934705	393	+	167934699	167934700	0	21	2.55152914443997	18
hg_60058.1	TENM2	1	5	167934772	167934783	260	+	167934777	167934778	0	22	2.55152914443997	23
hg_60059.1	TENM2	1	5	167934829	167934847	773	+	167934842	167934843	0	23	2.55152914443997	15
hg_60060.1	TENM2	1	5	167934856	167934873	4629	+	167934866	167934867	0	24	2.55152914443997	5
hg_60061.1	TENM2	1	5	167952751	167952779	596	+	167952773	167952774	0	25	2.55152914443997	17
hg_60065.1	TENM2	1	5	168118076	168118096	81	+	168118079	168118080	0	26	2.55152914443997	28
hg_60066.1	TENM2	1	5	168118118	168118123	31	+	168118120	168118121	0	27	2.55152914443997	29
hg_60067.1	TENM2	1	5	168118160	168118165	28	+	168118162	168118163	0	28	2.55152914443997	30
hg_229758.1	TENM2	1	5	167820676	167820679	120	+	167820677	167820678	0	29	2.55152914443997	27
hg_229760.1	TENM2	1	5	167934802	167934811	268	+	167934804	167934805	0	30	2.55152914443997	22
hg_121522.1	TENM4	1	11	78962175	78962228	9092	-	78962188	78962189	1.44604247323068	1	1.44604247323068	3
hg_121539.1	TENM4	1	11	79441016	79441038	7450	-	79441029	79441030	1.04542090704784	2	1.44604247323068	4
hg_121534.1	TENM4	1	11	79440778	79440846	21146	-	79440784	79440785	0.983351044257004	3	1.44604247323068	1
hg_121538.1	TENM4	1	11	79440981	79441003	4912	-	79440988	79440989	0.416187122452587	4	1.44604247323068	5
hg_121533.1	TENM4	1	11	79440678	79440692	2561	-	79440686	79440687	0.146510765537796	5	1.44604247323068	6
hg_121537.1	TENM4	1	11	79440950	79440978	13659	-	79440962	79440963	0.0732553827688982	6	1.44604247323068	2
